address,value
0x77B2b97dF3157b4f3D6fB97EF484a63b650Eb86f,300
0xaC57f6Db9eaeeBa18724CD74621466b1A36Bf89F,300
0xC03d8DB64dfe98ebFD94a84bc1f825CAB90EE15B,300
0x916DFaD0a83D924bB447c82398c11836B441b932,300
0x4B9faa6C5E8a3AD38b9acC01C07C862E926D438E,300
0x133c3F56a5d0de02b2702757d30b94f02AA856EF,300
0x2b23612e4308ED478dc61CE3682AEa7A36929648,1800
0xE449A2537a97DB70b51798a8C0E632b43285FB7B,300
0x3985F56d313651FC262b49c393D1050058888888,300
0x6B549622f32A0775faf6398925E1D8e7873B9f4b,300
0xdF5985d9f5bd8fff50465AB9FD1904f6747F1D84,300
0x9095Ad81690d6125952219A2b3600a3D3ff5c7CA,600
0x27928D8Ec31Cb06860af7799d0F64C984Da34EB2,300
0x3e9557077b3a3256C7A17C00543E72DEf8D9543E,300
0x244B84eD1150D994774bE96f71cDeca7BB16d4BC,300
0x7aBFeeF55Cf85978d4D5d6e1a387D969E8a12aB8,4800
0x6cb6a8FAEa1De1A5e3E22e41e4A3173c01289aaf,300
0x1F11eCfa5AaFb66315dcF57C7bB7DcA9a079DDBe,300
0xb9B33DD36e0c339b703Cd6Cc313E52a06218Da33,300
0x8D1F338F8abd714fd09ec13C100A0d7dF693cd5D,300
0x71B01D922F08E7B14f2C86fe84058b196ab5E1E9,600
0x4858C12092f6d767ADe62Bebbd7ab282Ced15fEA,300
0xfd3dc8E1baB0C665C9a03c320f0148F046885081,300
0x8BDa186A0873Ccb110F9C08C2cF288Ee5b4C12ce,300
0xa02e128BD1c43414d4eA6acB20920b249B7281aC,1200
0xa8D3Bb44160BFD79E157F5b00D5B816836823184,600
0x9d7a5Cb87C5eF11BAad76afd8691287E6B6c74a5,300
0x95A915e72541a658F20a92a76cC27e8F0B27426A,1200
0x4176cA420ef7E01E38cbb297e3a37e526EDA9f69,300
0xFc7291E835409d4A1d66e6e2daB50A447212f3Cd,300
0xf75C668911b2AaB296d9Bcf479f4ea96150153FF,300
0xb0580C724b51218051D2771B3b092662782702B5,300
0xB8E448911e23E6294779D2886FD00F29359dbe9B,600
0x508735156C5775CC3cCDa57Eae6E99Ac3db81DD4,3600
0x95ADf42Cee1bD943F7Ba729a71Bb224941B8944d,600
0x34f3605d5aC6204D241784f48D86EAc27b780534,900
0x51196eb52e024E70AA7aBEB406fe7993988116AF,300
0x7E7E4dA5C72F012CF75C17273f366F3C0b4a5520,300
0xCc4c39B22a60c73F604f957cb8F7b572CaA58820,600
0xE7294495206c1F5223D7F0C59B004Ce971760541,300
0x59b05B21a82fad8C6C6F63c0c054a456C8794Bb2,300
0xd12e74b13607d2B3aeB54db2D9a80233c7a4abb9,300
0xB0e4971a9145252a0FEA029E7616e787768f74aE,600
0xaDE8aFF0ED3B9a1eFB9456374e80cA9d97a2CC5B,600
0xDB7b6dFD744b775DcF987e3B584516d429d3063f,300
0x4a992f078e57D6cb0cD44C9BA0A62AB50326327e,300
0xc92972Ce76bb2d3891fE4E1E4ccE91aAf58594fE,300
0x6Cd75372311BB7e0F2234DF68aCbDd15A82cc053,600
0xA88bF6084F7bcfEF2E4A34668bf10a7292DbFb9A,300
0xFA244489a96dC76EF755D52175E099150bE83b56,1500
0xB4C8e40BbFa644c6CA2DEC3B7ea38f7fAE0Eb160,300
0xf1A1602C90D8E510bC583EABb53667e3AFae4b52,300
0x2C9b90D739822ab48109c7091EA84Cc17Dd92E6F,600
0x31923d31c5F5e8E5F77c4b40D35ccAEd78f76C55,300
0x402F733182e56E46ba5951F888E69ee68ea8A804,300
0x7cA9c28163B7ceE21410CA1aE0c00023B2c409DA,300
0x8c9897C494DeaA0E0b642F33770072ef5bCBf73D,300
0x26115783A13bb5029AF1DD44D892Fa70A2380a59,300
0x50b24feDd9AF538Bdf8ccA3621dA6F8bAA6F3344,600
0x193f257a5A54E71FdBF74065d9CdF82e8517182e,300
0x9B8645313C40C59354B34f1c2f76dfaF66Da6dAA,300
0x72b5689e1C1599FA9bd23105AD1771541bCf21A5,300
0x1fCf0b17540C067cFb28eE6479f712D9F8C41384,1500
0x90010f77c489927E242FA06253F76fC4E468abdd,300
0x7b6DE544E3194f4656BAA8DDB094F8D9d138D9e3,900
0x3B7a1573BCD33dB70C8B17D33CABb724380EC1d4,900
0xCff5508918810247Ac538CB4cF0bcdd0a844FbDD,600
0xe639370c174251a511648d30088271EBb65cab6D,600
0x41aF9cAdd0F5E16392812A4C68e25C2d163D5C20,600
0xEA93a86ffF256154a9Ff7d8a79b5fC41C4313558,300
0xfb017a9d3d1f80De41f954F8AD8345CE69091AB3,300
0x2114953c0701165E5639d41a055f7AbddD99F994,300
0x0BDbB0F5e2D9FF8cA29B4170b5A5D3bdc18Aa07E,1800
0xb900C22E5EEb10Ab8AA66A4e6D16e6a5FF9047e7,300
0x11CBBAf090c85265C34079719738d481c2C67fd9,300
0x62D75407c656f432A84F5FAcbD7C2ef6D8228521,300
0x123076CE54Aa5d204C939b38EbC48CeE01Ad47e5,1200
0xb9c5747e56277dEF127678DEf8cf2308Badb948b,300
0x9A7578c6aA7d50eF32Db9d6d8f81a66d4aeb7F45,300
0x86efa45cd15795b4Be0A00FA0f224CA0af7E8055,300
0x3b094c0c6DDA885D92f45D760427E74413899b2e,1800
0x7349cF0c93C7dcD7396E7F6229640F992ac35dE1,600
0x46e52a6bB5178151C5B98dE52fC607860c84e8AC,300
0xb3053b9c57Cb5B0E5d94389524EC6B89fA0344e8,600
0xB4f53Bd6b9d976DBeA691941ea39a73c5A347995,300
0xbdcb811AAfe22db6a5B49097668855DFdb110D16,300
0x34Cd24E8C8993e172491de9CE88b93f25c2Dbb12,600
0x921651a4076F9e623534049580d6Bfe1E6f92223,300
0x6095577A3504F6622Cc6AAB8d550f86D3f348140,300
0x0EE4e42b1096530f80A589CB13461930704517d0,300
0x8767c5124E80d6528bd3d46067f0B68Ab8e2dCB3,900
0x12230E4D93B2d3A8944219AEDef830B121eAF281,300
0x7778521498d2f625551D7fcbd018AfD35f40A767,300
0xEF8cA083f844Dd145c416ED5cc68f2a590392cA8,300
0x87B53f4d4CB88a808504F2d4C13B93bfaF7510b6,300
0x5Cd7DB3F5E336207e7Dc4a5d60BEc450015Ec193,300
0x67770b782Cfab1dA42A0079C35Ee47e49D89c584,300
0x6005CA7A824a7908D62167d5CC7Bde7b19CDCf2A,300
0x7EDD3996609445cA17ff75BEbcf998BB5f4e0e8D,300
0xd58ccafC31ce8E2e503F5DFc32FF54172bDE7E78,300
0x9e136c1c6D31504F6b0aF8cba2CD3f1ea77B2E2B,600
0xF4011ba9DBD2f4eA4C66552d43Ac7c762e499958,300
0x69d2B0008F5BF90A65080B1337741afc6FbEcb37,900
0xBcF9f4248C6fAeDF7d6Cc7548d26910d3A963CFC,300
0x5038B6cF62a31E1Dde8345FD903054b98473F568,600
0x766D4B6fD707c45518Eb49878142a88378a7443c,600
0x5e721fC2F12D5BBD8bfB39Ae286d0858547410fc,300
0xD5093640377cc82a0d7a970d99d38b3fC64b13a2,1200
0x29d3BFd3952a24F221BF1bB3410De76BAa101F13,300
0xD8d2867816eCb5E005d9495BE6DBF4f086533072,300
0x071c1812bB93315c214A3855504Dc6cB1F910545,300
0xfD73E4Ed253b65e44137dc9c449f332f4a7F34D0,300
0x8669972fF19016f9c06Acb68Ead5528b6A1832D9,300
0xa8c1d7DE150529942B35c11F2A8319FE957bAFC2,300
0xa286847434407fc52f6d0F98a2f1A11b628fF59D,300
0x509BD9f946517531bce1a775C5a9ecEd3E101ba5,600
0xFb065baF2C407684B3022De0Ae2Be0CB1189F781,300
0xC433FF71A80e5B9873E9167a0ba50e5723aF18b4,300
0xf325610a2f9a0fB8BB92b472B8904349ea65C2ED,300
0xEEA71e3cF712E5CDCBcDf8EF275d5896aA3b6a5e,900
0x905C445C211C544e5B76AD05FFf55cceF4a4db20,300
0x86F80d5e58D8Ba6e60fc94Cd4929a458C0213bac,900
0x5c192d9Bc2753e68aF1dd69f07627E2cdFE725B9,1200
0x0a828ecF73f8FcF38B39CeB131777A9eD4203d33,300
0x5e95b00EB048bA226e37f5FcBaB2eBd8B530C83b,900
0x47597e3F4e32157Fd75B13ea6c017226D3f4C7aa,300
0x3E9A49661753f573B91440dD38bf3261742a595A,1200
0x899ec22e3214FE75Ebf21d245CeeCFb7De99f4E1,300
0x4DfE9E3b9F4Df964A1A4fa16AD6d8ea421E966cB,300
0xbCa7B7064Ce70c59A806BBf29418E21dfC72A894,300
0x60662f562f0F06aff461A14526CF3b9344a947d2,300
0xC9242150367E2983284532F757038d14F7A200B9,300
0xDB05e1025a9e2Baf6BfebDa57153CDbC2Ba93937,900
0xc28c56cadcE9B6003a0C5d7b94B9660967d63cC9,300
0xdcf5B9beA067d78CbF926a92059bCF591225B645,300
0x8F4553FaB76548102c47d34A5E014bD7c7e3467d,300
0x694cf723954203C4644f273277538af3dd947489,300
0x7D344619D76B9E9AD09d36fc19A30ECdD02d8b2f,300
0xaD4489f64a8be791294116D3E99D2721C7f0a72A,300
0xe12D731750E222eC53b001E00d978901B134CFC9,1200
0xdF238F5161B7efD526efd8067086cAd7497f3b52,900
0x84E222362319CEe2F2731EEB8BFcC49461F21850,300
0x6A308aa4B5A34d6FFE20B5eB14F261101B5b0f3a,300
0x949e62914eFA1bc2E8f6ecaDd3553491018591bc,300
0xE33fc41f5D3bB4fc5F8088fb955d169017E1a127,300
0x98eF6aa0aA91d609310D273623FA74AB2cf2a54D,300
0xe1e8F246108D071387379dc747A52f3248228Acd,600
0x797722298E6C7f0Ef6f6c38bB6fcaD6E23A39fb2,300
0x9bE6523baF9527eBd3e16B75906698Bb1Bde2B5F,600
0x66633Cc6B84CD127A0bb84864c1a4eA0172469A6,300
0xF3c8628B7879C5A09953F39710ec2a8a4EF5f486,300
0xA00C92B092fa19C59Ab1459B91C0C02d46d5E1a9,900
0x18ab05F0E1Ef5e2Efc35dB25b911EA62F02638C2,600
0x2cf2c6f6F240751476156F687063FFE0852C02dC,1800
0xcEd29BA48490C51E4348e654C313AC97762beCCC,1500
0xee2966BA3656C9Cb252a0299e409C3ac89f00858,600
0x8465f0641137130873Dc204366C125CcCB1f591F,300
0x37f50dE05383e0bA687aA12f54EB460A61cC72F3,300
0x4C909093272034b35048365388715494912d6e97,300
0x12ffA08Bc0bA85EC330Be08d0069650474916102,300
0x4d4012884Ecc0d44B85e19E3d63A4dA5ed590CCF,600
0xcbE8D153DD048a06a72dE3175EE525e615169f6E,300
0x9cA09a0349e9b14acFddB76aBb9ABAa8879d4F57,300
0xcc6d66789076c8a0C3144661D683D04AC001A580,300
0x24D26e0Db426e5d569D24cc3E20e75130dF35949,3000
0x7Ed84d7A0121a7DdBe4093c6c01B9d25b9219Ea2,300
0xAa1802D0B559115e67B5Afc5F2a89D22329f9D2D,300
0x065dAc082569032fB8AA7f9FdA080770684cDcDc,600
0xE60e0A75Afef85809763d703c958F101bF7B5C45,900
0x23951b439fe3ac1acFE8D82C639cddE077dc98d5,300
0xA7164fED973EEE92417EB1483CB4bc92C70d1b1F,300
0xf2CF1D5e13bF7Da809758985974B27DC4C58693F,300
0x7a5d34296CD27f4827E7656B0e243b5A14Aa4bf7,1200
0xF37F53121E1396C608342CB4B973A6D870BF5623,300
0xC90a24BcA063C0e8457F24725212a88664FEb130,300
0x5D08d06056E4C118F212A7f10B7AC104C955a2cd,600
0xc0d669B6b126D939a55EF4422DD1787aB961C902,600
0x79EC2d060DEFF1236BcabE3a1d4b42659AeaB3b7,300
0x620CB6f64c2C66b8632C045979B28d14c5dD605E,600
0x87A09bef77c381aDC4f69D12A593A3a2604b13d1,300
0x606C82A53bDffe33aD07de2899ab60201DFc8E43,300
0x5Ac012970B5fD551c195059dEF842c836f6bb505,6000
0x03563e9Cb4d0f7634855E1a02437b9823511f009,900
0x56D45FAa8ce85280B73d33609170110BC3e29a7F,1200
0x152720eaF57Fe833dEd87652A9d349bfd3D5C7Ee,300
0xEdf055CCa6BD09571C4efD926E2beeddd95549D6,600
0x601930385BC8A03C3C8797a044B47883A8235365,600
0x13c080314Dc5CeD6A66175f570dAf7f620118dbd,900
0x5774503563Ba93d00eC50bb176CFC96A8e5cec0C,300
0x959f19d37694cc1B78fa72618044843D265946b0,900
0xC3d4F66Ca71a8d0FdF453e3EF0180699B51bA3B0,300
0x1b148B25a3BF96985664aDD3755F4E8CCAE3a97d,900
0x38A24a087D4662EAbc69CB8D7c69b658c5Ac6964,600
0x154a309479E3CC5B40A363a419262601b9502B40,600
0x13Ea153bc0cf50851EEf34c54B716Faa61c774C0,300
0x837b39353b13f446F7afeda85E645aB11d310118,300
0x657340f8F3187bB251700edE07140aaA93C08c35,300
0x60d74E1b33cC21600134f24DcF36E6c635eCc4A8,900
0xf815191DaFf184663D844907FAa4c50CCada0f6e,900
0xf13E357034CBa15B5dd914B98fC430e1Be299117,300
0xcf6e362Ea95a764981f0FBf63a652a3f8BFC8b4f,7500
0x1c724a2b4ABD72503bb2c0937A494cC00cD28403,300
0x61202B9fc4Ee0A9962B43C214cefC6F5E7dc095a,300
0xB25528d419a3FED81e8d27c426a2A8F55b1D5B37,300
0x9ec14a04Cb7822b56BEf9D46357604b6F3A673CC,300
0x958AC3Ce4f4658E3326c3F857a3d23b3F0c65b31,300
0x35734B5264BF2485f2E6BF535c547D6c33507Ba3,300
0x234346d75a4bC2040e3f40e501823a0FFb8168Ea,600
0x2e6f16591Ea00b8080640D7D4e1E63355420f6C7,300
0xDAf399BaAF8ABFA2f307c73Bf498437c4DA1109e,300
0x6F0e5f8527eF460f37E911B7D521749180dfA29D,300
0x8C5213C16FC4B82C698DfcC25eD4119401A84d86,300
0xf98FAFa9F99A0E493E4220841a71C7475F5dEe76,600
0x05F4ccFe7747aA083954F54C6c67e93882c6428C,300
0x64dF7AF696e0977771a0E1e1B1a8dD22DED3Cf4b,300
0x8091587F4DD6019196e89fe82A5Ee40400fa8Bf9,300
0x99c9efcbAAc4F58e373B3fbB1E0A52B5d328B06B,300
0x46BF7fa8787a93BD8f69237486E17F6fE2EFB978,600
0x31a8f7340F2cE52366090c2D616d5cCd800D93dC,1500
0xC17D3f650db31c541E888C42c9457635CfD3F980,300
0x8DB8Ce33EaD1D78d35840fB006741BB092567EEe,300
0x67d0eBbCa81B24747Cc00401E36380d36a6adee7,300
0xD3f4129336BE7e26180C7C0093602FaE3b9c88ca,300
0x2E8fBA7125cFad75B8Bc750832B06aCae9729B16,600
0x664dfc64076c96582029a4E127e20FFE52631364,300
0x3B9547E1F40B73A9Dc75f645a84A23a594d9F8f4,300
0xF3Debd893D3788C3b700E3f2ae7EC2C7619A35DB,300
0xfdCDBD143522352Cb85a847FD42bC9da207e4FB1,600
0xcdaa8Ac8761A4d1061C4171C4D7a23bb6B23f8D4,300
0xA344bf5C4C2c49685aCe3C550C110Dc10cF7daa3,300
0x1f9DDf38B23eEEaE868315900Ad7C43c91939c93,300
0xb300AA30dD33e1Ae849Cb69FA23D6Ddaf90a69BC,600
0xeef11c04cb5c4403E382cde5dA6d9e61A6a07d0F,600
0x4ebd0C084C58c76D38c76309e0c1600F2961D95e,300
0x607096cd6b9F97fAeb624b21186598Fe14Be6E5A,1200
0xB785F2676E8b56044Fe69e4fa23aF037C387CEc7,300
0x7eae2E3866BB30Ec22498aB4530027d34E268697,300
0x6A6dd8D75a8b8c34592b6E4287139616c61eC77E,600
0x9322C6CcbCE9fCC9BDC45fe2830704907330454D,900
0x6D45f8B052b77fF5Ba1461552a932C39E82330BA,300
0x89BBa24A373d03368aBad5E9e138FBD42419689d,300
0x118bF633D7e97f2dF65dAB23AC2c12858e29d79e,2400
0x305abE2f8EDe0C1240D192754DA6Df6Db152926C,300
0x8a1D03f13F7de4ae4ae9986C804c959B9ED29Bfb,300
0x34130F35FF765f22b373C8332Ad7d4B9407d8fc0,900
0x1aDcF07389b1F6605C44a7683c50A5243829A92C,1500
0xAFb4BCE970b77222a74D240294Bd67216114b8eB,1200
0xbed74C6843f369862Ea28c76B520571f7be1Cf25,300
0x2cf5029623Ea5F00403591f4b513c3CD8Ce33Cab,600
0xB44CC276a08a26154D332e65926ac8D8E6eF6700,900
0xE8E61Db7918bD88E5ff764Ad5393e87D7AaEf9aD,300
0xD88a79b22fd01AfFb421f43aDC1642Ed648703f6,300
0x0851DAE86b9504adB9aCa6bb7031e178d0236fAF,600
0xbd52889A4cB198a0E2cE36b52Cdf75c4e65875A8,1200
0x1F15eBc23A5cDA2C97E5028f5a2b984e19A39E4F,300
0xcB97cE06E36DD7C55CaF9E341e6806637c29C36e,300
0x57511D586ad667B7e5032dFb51AcfCf41952e601,600
0x83c611Cb97Cc180E5687db2a099eBc74C7A79268,300
0x770B67B46cE96452E711c77473B7E2d6193560E2,600
0x34A71811cAfF3C67dE056539Bd177A1B10f66684,300
0x80f40eD437d2b597C04317bAdd9238ff7e2Bf230,300
0xC0DCd17c474B21f3F59beC03A06Cd30735551957,600
0xF5d395070f428e4Aa0e4fD52Bf327F270b00FB18,300
0x19C2eA1fE533E61d7F1dBC617B00C5a08c99Bf30,600
0xf05E6883f52Ff6Bf82f9d3120eA163E65dA32Bef,300
0xAf57E303E94Bc71b1BA461f1C7a39C0B6091B3c6,300
0x9F7FD08A311e4fBf9b66BaFe301e7Ca8C366f038,300
0x74c46217C8f079F8164607CF62b105f3dF717904,600
0x3af30125B7A81C23bd3608645c354CD02223224D,300
0xBee87bd83eB0B1cEBecc8b005cA5abA3c9B0C12e,300
0xb153d4c31Ae85C8591f1B80a0E068cf8d08714e2,15300
0x25B6db4C03F3DE1186A7E7D0d910cd1b1EEF2135,300
0x64C1859e25BC3A41764c4409d08c31f7EFa9A1C6,2100
0x636Aa48d284c4adb81b7047d100563a632b0b98C,600
0x084F6caAc580EF49E9cF0aF53d8dfbB392cB6f2e,600
0xed072B987B1f4348403D2c9FCDFaB53deFd0032a,300
0x6dc295E6484c576E5883C833dAc17C0aF024A043,600
0x6c874EdBF6F5b08a9e2E749fC6C7eB5876991806,300
0xa8d39D12695F2805910C23A94205bD3062978d53,300
0x37F25A90591952a7aa1cDeC9C95A78eF38Ac9660,300
0x5018d0D6F981f65B6d436f75Bc47F9Edf534BE82,600
0x6905030bAB047B4A65b28DB078e8d844b83d6FBF,300
0x7177A49B7d949402dccEa9CF0081112ca82069Fa,900
0x792Fe3160fbd679690b5D94bA2F0247BB72dD96A,300
0x78F024419fB3F4b62eF8f29d340dcF6D04B318B3,2100
0xc056F5830F013e940C5Da992Aaa23074a95592F6,300
0xE0075325a666f9bb3119b433d15039F863dfd8a0,1500
0xaFBEfC8401c885A0bb6Ea6Af43f592A015433C65,1500
0x3909FD3f60043a2C0477dD20027E6297e46361f9,300
0x9b9260F6A9006B964817DEc6B783527ad8278AD5,300
0xE6eA861295af4e0d0D7F331c7B950f7DA3A9D265,3300
0x47Dee0a304e3d20804a9C5FB253319Af996def5c,300
0x77565155dF9850D3302c4cEa3B5c07822c12039b,600
0x170A00FC17CD3CC92A9B73198EE63600f8d31391,300
0x96a9C66556a39B859445325b7dad64c185211E0B,300
0x7Ce6149C8f049d36b41Dc49608f7ce2d53d5Bc2a,600
0x70E983a8303f73Cd7af87E91D528B7074dfade6E,300
0x52B7824f49A5958d93bAf1E00D011bF3434F3C15,300
0x7A1BCB582FBDFb6fAe842905EaBaEd6c1992b349,300
0x81aA6141923Ea42fCAa763d9857418224d9b025a,300
0x74302BCB62Bd8C3A2B0a72AA2D4e788A16670e6a,300
0x15e0518f5554E9242AA25834d52A2b7E27B78C47,300
0x6CA5584a814471680d823a787EEEb58c1e03E1e0,300
0x6628dc0Fd2713542278099fCa25dB9cE53750e54,300
0xE311E246769CcaBa5128D99e001201f97D8D542B,600
0x91E8900E7De95f0Af5f262483865D912b7100a8e,300
0x07F60f22cc148b8bA03AB7b15933D8a0E4E00A12,600
0x7b2a63467362674EF72F412465e9479FFD258a9a,300
0x857414E39F3070558f8f83d613015BF8aDC6BF36,900
0x4B09D197C8F1291A1fDc10Df38a44eDe31eB94dc,300
0xb5E8085e7d068aF6ff05cD7875476c030e4fA345,900
0x8459251Fb4D229A290145734FA53eEA1b4b804f1,3000
0xD63518407E057AA01db5B413C7bd06a4A2039F38,600
0xe24ff729a557215944963C532c3C35418AB69515,300
0xA7DE6D895111e9A4C523cD4ba27eE1c9d6FCA9ec,1800
0x9487D61B7457A3bBE462c896E98De9977c9a01fD,300
0x93cE2cfC1dff9c60f8840021ebB88f46aB972132,900
0x1feF535a85DA66bBD3727C0226B2EF5b20fd2f7B,300
0x215a36A90FBf9EcB9c090d09A1964055C110bb58,300
0x353285385ED77d1E90d3788C74bDFA2534c11ebD,600
0x3bA9FDFE8df70B8068786B52c5d499b485bD5cf3,600
0xA7fFAAEbAfAB3DEfa3Ea702157D341762D7402DD,300
0x3daEA3505894Dc27a2e0C5d3e06788B26D16dA26,300
0x7c9A7ffC91fda70B02756555084EE52F3Ca1b7B2,600
0xE729E82C62bA98Ee226DbF680803CFB4189DBE30,600
0xaC78Fd3ea4e3dC760b87C3b6d9f24f3Caece5456,300
0x1b370D90f7cd23Ef93b175DBd4d2209B5Fe22E87,600
0x046eB71EB92E3eD2534d005ab4436B4b8dB24DFa,300
0x51c6371aE05c646CF72bD39c82853B6E84C08604,300
0x3E240d46527039B5d7ffbb2AcD988D73458E6b26,300
0xf626e9A2FDDbf55b0b1A87C56128A7ba6723A85a,300
0x9034BD50ad927F6F649bA7f86D62506B77e244FF,300
0x6273957EB6707F6E935D8B190bD239CcAe0Eb7Cb,300
0x100CeD942FdF6F2F7705A81044aD06D17a8a6079,600
0x300BDd8A8b96B4A3D2539eefae99e1D3eEb23429,300
0xf72863776660E28FFe42aDF7211ac896FACB7CEB,300
0xe16C22EaEb307BB9315763b831cFa530dF5a3923,600
0x0771C1fE37c2C4dd084aB9F4F2927990523D022b,300
0x7d7D8baee84bCA250fa1A61813EC2322f9f88751,300
0xfE24D2a8aEC708b28B196Ec9caC3200b4F3774Cc,300
0x25bFB4440eaBe6316568c1037Ca15DE16A3B55d0,600
0x097d2E56912f80E5a3e4c87D72f0bC38Ca991cD5,300
0xb9183d9D2bcE26e26c93353C6E6c8274c5FdDD9F,600
0x55a2B33D33BE2876445E00d9Dc06518ADdB873e0,900
0x80bB1836506B465dc78bB47E9504260974E3b117,300
0x3b98a9e999a403650589353b371a4e2ED0dd789E,300
0xe506Cf9DEfdD82723ce5B3ffE425DECdF78A543d,600
0xf9960d2CDFFfff74bE039c220e894d92cc45122c,7800
0x10bA242a091a7111Bde8e29adEbb2758C4dE328d,300
0xCE51bE7Df8EBb165daAA0cfFc34fbe87b8301113,2400
0x23BC9A787ab82510999922dC58B293298326e9Ba,900
0x33cF0e5F716cbdF54f3413E187eb719Fb1B67aCA,300
0xB973ec775912d1d875e0fa57E65179090E1e85AF,300
0x947C1206890121D9dba303e0cbAb2D0727E3c622,600
0x7540cA8906357dcAf518d0E78b6F354268A0C736,900
0x00dD72466c9bc28C9765b406ea147c1E15DBC7Ab,600
0x26554809c4C63Ee939A78Edb189D5c4508F8D4B1,1200
0x3D1d397ACD3b0989d9e633d6DBF7E6F8F5c03a2D,300
0x485333F8b80C3d054b1ada1417a055c3442f3170,300
0x8449baEAC03174c4Be35aEaE0ed9654BA65C7821,300
0x3648d5A0AC4b82ac094e6bF8755c4B126C0c1D9c,300
0x820F864e64051DE7c621C3d33C7B78C576b3d361,300
0x7601A873A53E367e2A0462c4A0E30e59374f5dB8,300
0x218f53Fdf2f3831d23eb1CAF6D1096edc161c77F,600
0x834D19C0565f0a25dD479907d696C197930427e5,300
0x8dee8e7791fF78CeBCaAc358c2A5C3CA40e355C3,300
0x754650aA59569E7cE192f14d3eDDd3DE43E4FB68,600
0x1cecc9e59afa5436c0926712dfDf3bab443e3a64,300
0x378C704823e77A49cf0DA5d12a5c087EB17d6E65,1800
0x73028A505FfBD37213A044B6FA4ca5237210C8bd,1500
0x4e01A50c9D23dA444BBcdC7BF80a5cc54784ed3F,300
0x5A8A860f34DDa53bd73CD3BC34554D0a0799505a,600
0xE9526b6578E601E0f8b7Df75262A644ef56D98a2,600
0x129145BCEaE947AC3f5c3Ba9F500A241D7cCBAe5,300
0xaAC19D57d399dC779e9Adb9068638970E5dd86EE,300
0x197a2d2DFc9752DB55578acBdcb09f40C7E6E2fE,300
0x4237F3268B61beEC539c90279E4acc843ECFd152,300
0x1fe035948d8cb38fd0ba4BaBe3da6367Ddf01a25,300
0xd794190A66F67Bf49BbDFE925d3047c1d5a61aDE,300
0x0dB1e9E97ba5B2a153CeD003DdccF3E8581Bdb85,300
0x0d5dC27815C4B5bEF6C23114572A3205fB757ab2,300
0xE46A064257E1F6D676029DF69Fa43239139Af662,900
0x7f838bfB647959fd3A0847403F3059F8908c2Ab5,300
0xA87588881eB7222bbA8Dc602AFd852F280A3c153,300
0x32802D8771A6572Ec9aE6FBB932c520ca51b309c,900
0x757a9D479F15ecd09F18D06b6131306DA4eD2dEf,300
0xD5f02461e5087df7f02FfB6677aB8d4329916979,300
0x0F59F5F3039Fe15c5CF0EC1D0966ac84630c29Fe,1500
0x3EA4dC4FaaC530F42bB211f70Bb8aBcf20E1aB90,300
0xA077b54582e5d05DE3873b080ca9Ed4b59acF015,300
0xb5a1e5f5b5AC68CDc37Ab26153634600f4AfC07a,300
0x71fE37417bE0afD33294b152F9cE6B37Ce02a62d,900
0xe3A0aa538338832D3fd3475b68874Bd26FD50cB9,300
0x10154Bd05A5cD6673F0c0CFE323f8e5C8290395b,300
0x868157173B20327406f346E1B024F6CbdE67798a,300
0x0e7a9C476562A983b9583f09C8464c10402a7f7a,300
0x42CE7BEe57117e3986049163fCA682abc338dc3E,300
0xDf7C60DA0016C08c08516b40DA8078A8432C8077,900
0xA89C5EcBa02f95af131D108Ed1CEcB65b3479641,300
0xdB160dE5EB60f005c280e2338346Faa9EBc682bA,300
0xbD801Cdc5cA32Dcda195C09AcA6cB97f11599088,300
0x4D2ec25396b69FE3F9aF93E67fF6ce7f19750dD3,300
0x4202a01BFF2a6B50698A2FcFa4CcE2093fd35335,300
0x318E901bbf31Bdc3b64d44327EAae9230a37070f,300
0x413A2EF6db50c72C2ED254b786FD1d3372683Ae6,300
0xecBdE5878A4127b8DeF2AF355dc7e2be5311F904,1800
0xA45D74Bf3747c0F7Ba82F3b0fda5563b8ecA6Df5,300
0x2B166fE74e9aF9eB269b442a560F0A342D36B2f6,300
0xeEcB50514D17e7814EB45B4F13E2DEd17f46FeB2,300
0xc6B50a4Be9eDC7E73fa131b3DBa9512620a6dF4D,300
0x4D1606d81E75fb830D2c90FeeB35828dD8FeFcfD,300
0x72dB0cf6E704c34B4CA09fB58C67e30D697B9fF2,300
0x1fA1852629bDC5490eaa32D93D0c337e1d58a9ed,1200
0x8ec5234c9F30a0A6aB93285d763821D353Dc789b,1800
0x6eF9bB653d722e76925b7F933099a8E6911327b2,600
0x509255B4E74792D8021BE5e2754eB6ECc3448D17,600
0xE896A99Eb490bEac31c9BCdcc9d577Ef6c4Ff75C,300
0xDC6657A6e3eE8ec7004DADD99A7A030b975556f8,300
0x3eC62D7d7aB682314cB72dE22FEad731D85fBbB5,300
0x3f40180B24DaaFb3139c04f2F46208aD7FFCD17d,300
0x2Cb3fe85aA2faE6c13A065fDbD753941B8Dc7e3B,300
0x484B642D34608eB01C2e8927E3B530DF8A9736Be,300
0xC349B93E1306b7087B31F8b7768a4eb45Eb81f19,300
0x8fCc55B5dA3FA0e152c78241da4797E22ca95a10,300
0x0dF58d7D446867137824975D95b2D3235f5d3955,300
0x4AA5e7c322f5e1229429332c9cbBBA43Fd9eE89D,900
0x80F8F637d76a5a32114D3c64BAe38306e27606D4,600
